,charter_id,name,city,state,url
1539,13261,ANTIOCH COMMUNITY,Antioch,CA,http://www.antiochcommfcu.org
1540,13265,MOKELUMNE,Stockton,CA,http://www.mokelumnefcu.com
1541,13271,JEFFERSON PARISH EMPLOYEES,HARAHAN,LA,http://www.jpefcu.org
1542,13274,NORTH ADAMS M E,North Adams,MA,
1543,13279,SOUTH BEND FIREFIGHTERS,SOUTH BEND,IN,http://sbfcu.org
1544,13290,FIRST WATCH,Abilene,TX,https://www.myfwcu.org
1545,13300,SCHOOL DISTRICT 3,Colorado Spring,CO,http://www.sd3fcu.org
1546,13305,LAWRENCE MEMORIAL HOSPITAL EMPLOYEE,New London,CT,http://www.lmhospcu.com
1547,13321,RAVENSWOOD,RAVENSWOOD,WV,http://www.rfcu.net
1548,13329,BALDWIN COUNTY,BAY MINETTE,AL,http://www.baldwincountyfcu.com
1549,13334,TRIANGLE,Columbus,MS,http://www.trianglefcu.com
1550,13345,FIRST PEOPLES COMMUNITY,CUMBERLAND,MD,http://www.firstpeoples.com
1551,13355,FRANKFORT COMMUNITY,FRANKFORT,MI,http://www.frankfortcu.org
1552,13367,AKRON SCHOOL EMPLOYEES,Akron,NY,http://www.asefcu.net
1553,13391,FLAGSHIP COMMUNITY,PORT HURON,MI,http://www.flagship.org
1554,13392,STANFORD,Palo Alto,CA,https://www.sfcu.org
1555,13402,ESCONDIDO,Escondido,CA,http://www.escondidofcu.com
1556,13416,SUNSET SCIENCE PARK,PORTLAND,OR,HTTP://WWW.SSPFCU.COM
1557,13426,CITY OF CLARKSBURG,CLARKSBURG,WV,
1558,13432,STATE HIGHWAY PATROL,COLUMBUS,OH,http://www.patrolcu.com
1559,13439,NOVA UA,CLIFTON,NJ,http://www.novafcu.com
1560,13456,METHODIST HEALTHCARE,Cordova,TN,http://www.methodistcu.org
1561,13458,NE PA COMMUNITY,Stroudsburg,PA,http://www.nepafcu.org
1562,13469,PENNTECH EMPLOYEES,Johnsonburg,PA,http://penntechfcu.com
1563,13472,BERKELEY COMMUNITY,Moncks Corner,SC,http://www.berkcofcu.com
1564,13476,CAROLINA FOOTHILLS,Spartanburg,SC,http://www.carolinafoothillsfcu.coo
1565,13481,WESTERN SPRINGS,WESTERN SPRINGS,IL,http://www.wsfcunion.com
1566,13492,VISION FINANCIAL,Durham,NC,HTTP://WWW.VFFCU.ORG
1567,13495,COUNTY SCHOOLS,Ventura,CA,http://csfcu.org
1568,13503,CAL-ED,COAL CENTER,PA,http://www.cal-ed.com
1569,13516,LOCOGA,Valdosta,GA,http://www.locogafcu.com
1570,13519,UNITED INVESTORS,Linden,NJ,
1571,13526,EMPLOYEES CHOICE,El Cajon,CA,http://www.employeeschoice.org
1572,13533,CTA SOUTH,CHICAGO,IL,https://cta-south.org
1573,13534,OKALOOSA COUNTY TEACHERS,CRESTVIEW,FL,https://www.okaloosafcu.org
1574,13544,POLY SCIENTIFIC EMPLOYEES,BLACKSBURG,VA,
1575,13559,NOTEWORTHY,Cleveland,OH,HTTP://WWW.NOTEWORTHYFCU.COM
1576,13583,SPIRIT OF ALASKA,Fairbanks,AK,http://www.spiritofak.com
1577,13591,CHEROKEE COUNTY,Rusk,TX,http://www.cherokeecountyfcu.com
1578,13599,FLEXPAK,Woods Cross,UT,
1579,13601,SHREWSBURY,SHREWSBURY,MA,http://WWW.SHREWSBURYCU.COM
1580,13602,MANCHESTER MUNICIPAL,MANCHESTER,CT,HTTP://WWW.MMFCU.NET
1581,13605,ABNB,Chesapeake,VA,http://www.abnbfcu.org
1582,13616,INDIANA STATE UNIVERSITY,Terre Haute,IN,http://www.isucreditunion.com
1583,13634,KELLOGG MEMPHIS EMPLOYEES,MEMPHIS,TN,
1584,13649,IRONWORKERS USA,Portland,OR,http://www.ironworkersfcu.org
1585,13654,MT TAYLOR,GRANTS,NM,
1586,13655,ALBA-GOLDEN,Alba,TX,http://www.albagoldenfcu.com
1587,13659,UNIVERSITY OF SOUTH ALABAMA,MOBILE,AL,http://www.usafedcu.com
1588,13672,VICTORIA CITY-COUNTY EMPLOYEES,Victoria,TX,http://www.vccefcu.org
1589,13682,BREWER,BREWER,ME,http://brewerfcu.org
1590,13687,FELICIANA,ZACHARY,LA,http://www.felicianafcu.com
1591,13690,FORT LIBERTY,Fort Bragg,NC,http://www.myfortlibertyfcu.org
1592,13704,FAITH CONNECTION,Marietta,GA,http://www.faithfcu.com
1593,13729,ENERGY PEOPLE,TABERNACLE,NJ,http://energypeoplefcu.com
1594,13733,GLASS CAP,Connellsville,PA,http://www.glasscapfcu.com
1595,13737,ARKANSAS BEST,FORT SMITH,AR,http://www.abfcu.org
1596,13741,BEEHIVE,Rexburg,ID,http://www.beehive.org
1597,13760,PENNSTAR,Hermitage,PA,https://www.pennstarfederal.com
1598,13762,DIAMOND LAKES,Malvern,AR,http://www.diamondlakesfcu.org
1599,13763,RIVER REGION,LUTCHER,LA,http://riverregionfcu.org
1600,13766,M. C. T.,AMSTERDAM,NY,http://mct-fcu.org
1601,13777,LEFORS,Lefors,TX,
1602,13790,DESERTVIEW,HUNTINGTON,UT,http://www.dview.org
1603,13791,DELAWARE STATE POLICE,Georgetown,DE,https://www.dspfcu.com
1604,13794,MEDINA COUNTY,WADSWORTH,OH,http://www.medfed.com
1605,13800,ELKO,ELKO,NV,http://www.efcu.org
1606,13821,B V M S N,Walnutport,PA,
1607,13823,BRADFORD AREA,BRADFORD,PA,http://bradfordareafcu.org
1608,13828,ALLSOUTH,Columbia,SC,https://www.allsouth.org
1609,13833,C U P,Provo,UT,https://cupfcu.com
1610,13842,WESTMINSTER,Westminster,CO,http://www.wfcu.com
1611,13852,THE BRIDGEWAY,Phenix City,AL,http://www.bridgewaycu.org
1612,13857,LONGSHORE,Hoquiam,WA,http://www.longshorefcu.com
1613,13873,BROWNFIELD,Brownfield,TX,http://www.brownfieldfcu.com
1614,13885,L C E,PAINESVILLE,OH,http://www.lcefcu.org
1615,13898,ENDURANCE,Duncan,OK,http://www.endurancefcu.org
1616,13902,FICARE,Wesley Chapel,FL,http://www.ficarefcu.org
1617,13919,DEL-ONE,Dover,DE,http://www.del-one.org
1618,13926,TEWKSBURY,Tewksbury,MA,http://www.tewksburyfcu.com
1619,13933,SAINT VINCENT ERIE,Erie,PA,http://www.svefcu.com
1620,13938,CROUSE HINDS EMPLOYEES,SYRACUSE,NY,
1621,13939,PUERTO RICO,Caparra,PR,http://www.prfedcu.com
1622,13940,BUSINESS AND INDUSTRIAL,COLUMBUS,IN,http://www.busindcu.com
1623,13941,SM,MISSION,KS,http://WWW.SMFEDERAL.ORG
1624,13944,RIEGEL,Milford,NJ,http://www.riegelfcu.org
1625,13965,OREM CITY EMPLOYEES,OREM,UT,http://cu.orem.org
1626,13966,CHADRON,CHADRON,NE,http://www.chadronfcu.org
1627,13974,GESB SHEET METAL WORKERS,PORTAGE,IN,http://www.gesbfcu.org
1628,14003,TORRINGTON MUNICIPAL AND TEACHERS,TORRINGTON,CT,https://www.tmtfcu.org
1629,14011,BERRIEN TEACHERS,NASHVILLE,GA,
1630,14015,GARDEN STATE,MOORESTOWN,NJ,http://GARDENSTATEFCU.ORG
1631,14016,INLAND,La Mesa,CA,http://www.inlandfederal.org
1632,14018,VISIONARY,Bridgeville,PA,http://www.visionaryfcu.org
1633,14026,FEDMONT,Montgomery,AL,http://www.FedmontFCU.com
1634,14030,IBEW 317,HUNTINGTON,WV,https://ibew317fcu.com
1635,14040,NIAGARA-WHEATFIELD,SANBORN,NY,http://www.nwfcuanytime.com
1636,14052,LIBERTY COUNTY TEACHERS,Liberty,TX,http://www.libertycu.com
1637,14058,ST. MARTIN DE PORRES PARISH,Chicago,IL,
1638,14066,FIRESTONE,Coventry townsh,OH,http://www.fofcu.com
1639,14074,CITYMARK,Plains,PA,http://www.citymark.org
1640,14081,PURITY DAIRIES EMPLOYEES,NASHVILLE,TN,
1641,14091,HOUSTON,Sugar Land,TX,http://www.houstonfcu.org
1642,14098,COMMUNITY FOCUS,Brownstown,MI,http://www.communityfocusfcu.org
1643,14120,STARK,CANTON,OH,http://www.starkcu.org
1644,14135,DIAMOND VALLEY,Evansville,IN,http://www.diamondvalleyfcu.org
1645,14163,FIRST COUNTY,MUNCIE,IN,http://www.firstcountyfcu.org
1646,14166,COCHRAN COUNTY SCHOOLS,MORTON,TX,http://www.cochrancountyschoolsfcu.
1647,14170,NORTHEAST TEXAS TEACHERS,Paris,TX,http://nettfcu.com
1648,14172,METREX,Kenilworth,NJ,
1649,14176,IDB GLOBAL,WASHINGTON,DC,http://www.idbglobalfcu.org
1650,14180,CENTRAL SUSQUEHANNA COMMUNITY,DANVILLE,PA,http://cscfederal.org
1651,14185,KRAFTSMAN,Hopewell,VA,
1652,14186,WALTON COUNTY TEACHERS,DEFUNIAK SPRING,FL,https://www.waltoncountyteachersfcu
1653,14191,DANVERS MUNICIPAL,Danvers,MA,http://www.dmfcreditunion.com
1654,14226,3RD DISTRICT HIGHWAY,Lafayette,LA,
1655,14247,I B E W LOCAL 56,Erie,PA,https://ibew56fcu.org
1656,14257,WEE,PARKERSBURG,WV,http://www.weefederal.org
1657,14260,MINUTEMAN,RAPID CITY,SD,http://www.minutemanfcu.org
1658,14303,H M S A EMPLOYEES,Honolulu,HI,https://www.hmsaefcu.org
1659,14329,UNION COUNTY EMPLOYEES,Elizabeth,NJ,http://unioncountycreditunion.com
1660,14333,TENNESSEE RIVER,COUNCE,TN,
1661,14346,FIRST AREA,LEWISTOWN,PA,https://www.firstareafcu.com
1662,14347,BEDCO HOSPITAL,EVERETT,PA,
1663,14369,THE DISTRICT,Aurora,CO,https://www.districtcreditunion.com
1664,14375,DISTRICT 62 HIGHWAY,HAMMOND,LA,
1665,14376,LOUISIANA MACHINERY EMPLOYEES,Monroe,LA,
1666,14384,MISSION,San Diego,CA,http://www.MissionFed.com
1667,14388,HARTFORD,Hartford,CT,http://www.hartfordfcu.com
1668,14391,BAPTIST HEALTH SOUTH FLORIDA,Miami,FL,https://www.baptisthealthfcu.org/
1669,14402,IBEW/SJ CASCADE,Salem,OR,http://ibewsjcu.org
1670,14408,MIDWAY,WINCHESTER,VA,http://www.midwayfcu.org
1671,14409,DIABLO VALLEY,Concord,CA,http://www.diablovalleyfcu.org
1672,14415,SONOMA,Santa Rosa,CA,http://www.sonomafed.com
1673,14421,SOUTH LOUISIANA HIGHWAY,BRIDGE CITY,LA,
1674,14425,INGERSOLL-RAND,Sayre,PA,http://ingersollrandfcu.com
1675,14436,OSWEGO TEACHERS EMPLOYEES,OSWEGO,NY,http://www.oswegoteacherscu.org
1676,14449,WAYNE COUNTY,Richmond,IN,http://www.waynecountyfcu.org
1677,14462,ONTARIO SHORES,Newfane,NY,http://www.osfcu.com
1678,14469,MAHONING VALLEY,Youngstown,OH,http://www.mahoningvalleyfcu.com
1679,14499,CAL STATE L.A.,LOS ANGELES,CA,http://www.calstatela-fcu.org
1680,14505,GRIFFITH INSTITUTE EMPLOYEES,Springville,NY,http://www.springvillefcu.org
1681,14512,PORT TERMINAL,Houston,TX,http://www.portterminalfcu.org
1682,14522,SPECIAL METALS,NEW HARTFORD,NY,http://www.specialmetalsfcu.com
1683,14537,"JAMES WARD, JR.",Jennings,LA,
1684,14542,VIDA,Ontario,CA,http://www.vidafcu.org
1685,14545,PACIFIC CASCADE,EUGENE,OR,http://wesaveyou.com
1686,14562,EVANSVILLE,Evansville,IN,http://www.evansvillefcu.org
1687,14565,MAINE SAVINGS,Hampden,ME,http://www.mainesavings.com
1688,14568,LA CAPITOL,BATON ROUGE,LA,http://www.lacapfcu.org
1689,14571,LOGAN MEDICAL,LOGAN,UT,http://www.loganmedicalfcu.org
1690,14584,LAKEVIEW,Ashtabula,OH,http://www.Lakeviewfcu.com
1691,14610,MORNING STAR,TULSA,OK,
1692,14611,WVU EMPLOYEES,Morgantown,WV,http://www.wvucu.com
1693,14617,LONZA,Williamsport,PA,
1694,14623,LYNCHBURG MUNICIPAL EMPLOYEES,Lynchburg,VA,http://lmefcu.org
1695,14634,I B E W 175,CHATTANOOGA,TN,http://www.ibew175fcu.com
1696,14650,PARISHIONERS,Torrance,CA,http://www.parishionersfcu.org
1697,14651,DISTRICT 08,ALEXANDRIA,LA,http://www.district08fcu.org
1698,14656,LOCAL 24 EMPLOYEES,Pasadena,TX,http://www.local24efcu.com
1699,14657,VALLEY WIDE,Vernal,UT,
1700,14668,HIGH PEAKS,Dillon,MT,http://www.highpeaksfcu.com
1701,14670,H E A,WARNER ROBINS,GA,http://www.heafcu.org
1702,14676,PEACH STATE,Lawrenceville,GA,http://www.peachstatefcu.org
1703,14677,CLEVELAND-BRADLEY CTY TEACHER,CLEVELAND,TN,http://www.cbctfcu.com
1704,14692,ONPATH,Metairie,LA,https://www.beonpath.org/
1705,14708,MACHINISTS - BOILERMAKERS,Gladstone,OR,http://www.mbfcu.com
1706,14712,IBEW 141,Wheeling,WV,
1707,14723,AEROSPACE,El Segundo,CA,http://www.aerofcu.org
1708,14725,CHATTANOOGA FIRST,CHATTANOOGA,TN,http://www.chattfirst.org
1709,14733,SHELBY COUNTY,Memphis,TN,http://shelbycountycu.com
1710,14734,LA JOYA AREA,Palmview,TX,http://WWW.LAJOYACREDITUNION.COOP
1711,14750,LEXINGTON MA,LEXINGTON,MA,http://www.lexmafcu.com
1712,14754,TOPSIDE,DAHLGREN,VA,http://topsidefcu.org
1713,14758,QUAY SCHOOLS,Tucumcari,NM,
1714,14762,JSC,HOUSTON,TX,http://www.wellbyfinancial.com
1715,14775,FRICK FINANCIAL,Uniontown,PA,http://www.frickfin.org
1716,14786,NORTHWEST ADVENTIST,Portland,OR,http://www.mynwcu.com
1717,14792,JAY BEE EMPLOYEES,BETHLEHEM,PA,
1718,14805,MISSISSIPPI NATIONAL GUARD,JACKSON,MS,https://www.msng.org
1719,14815,LOCAL 355 MD,BALTIMORE,MD,
1720,14824,MEMORIAL,GULFPORT,MS,https://www.memorialfcu.org
1721,14829,TEAM FIRST,LANCASTER,PA,http://WWW.TEAMFIRSTFCU.ORG
1722,14830,EDWARDS,Edwards,CA,https://www.edwardsfcu.org
1723,14832,WATSONVILLE HOSPITAL,Watsonville,CA,http://www.wahfcu.com
1724,14845,RAH,RANDOLPH,MA,http://www.rahfcu.org
1725,14850,PLYMOUTH COUNTY TEACHERS,West Wareham,MA,HTTP://WWW.PCTFCU.ORG
1726,14865,BURLINGTON MUNICIPAL EMPLOYEES,BURLINGTON,MA,https://www.burlingtonmefcu.com
1727,14874,EXPLORERS,YANKTON,SD,http://www.explorerscu.com
1728,14879,A.B.,Duncansville,PA,http://www.abfederalcu.com
1729,14884,SPENCERPORT,Spencerport,NY,http://www.spnfcu.org
1730,14898,INLAND MOTOR EMPLOYEES,Radford,VA,
1731,14917,GIBBONS AND REED EMPLOYEES,SALT LAKE CITY,UT,http://www.grcreditunion.com
1732,14934,SMW 104,Livermore,CA,http://www.smw104fcu.org
1733,14965,NORTHEAST NEBRASKA,Norfolk,NE,https://www.nnfcu.com
1734,14972,NORMAL CITY EMPLOYEES,Normal,IL,http://www.ncefcu.com
1735,15000,O.A.S. STAFF,Washington,DC,http://www.oasfcu.org
1736,15001,SALT EMPLOYEES,GRAND SALINE,TX,
1737,15007,MIDWEST FAMILY,PORTAGE,IN,https://www.mwffcu.org
1738,15009,MORGAN CITY,MORGAN CITY,LA,
1739,15015,FOOTHILLS,LOUDON,TN,https://www.foothillsfcu.org
1740,15016,WAKEFERN,Elizabeth,NJ,https://wakefernfcu.org/
1741,15021,MORTON LANE,BUFFALO,NY,http://www.mortonlanedirect.com
1742,15049,UNION FIDELITY,Houston,TX,http://unionfidelityfcu.com
1743,15051,COMMUNITY FIRST GUAM,Hagatna,GU,http://www.cfirstguam.com
1744,15062,ALDERSGATE,Marion,IL,http://igrc.org
1745,15063,NEW KENSINGTON MUNICIPAL,New Kensington,PA,
1746,15067,TRANSFIGURATION PARISH,BROOKLYN,NY,http://transfigurationfcu.org
1747,15072,REGIONAL,Hammond,IN,HTTP://WWW.REGIONALFCU.ORG
1748,15073,DEDHAM TOWN EMPLOYEES,DEDHAM,MA,https://www.dedhamcu.org
1749,15080,ROCKLAND EMPLOYEES,Spring Valley,NY,http://www.refcu.org
1750,15089,S T S P,Lacombe,LA,
1751,15095,PINNACLE,Parlin,NJ,https://www.pinnaclefcu.com
1752,15108,MUNA,Meridian,MS,http://www.munafederal.com
1753,15143,CHOCOLATE BAYOU COMMUNITY,Alvin,TX,http://www.chocolatebayou.org
1754,15146,DUGOOD,BEAUMONT,TX,http://www.dugood.org
1755,15159,FRANKLIN-SOMERSET,MADISON,ME,http://www.f-sfcu.com
1756,15174,LEE,Washington,DC,http://Leefcu.com
1757,15175,T M H,TALLAHASSEE,FL,http://www.tmhfcu.org
1758,15185,COMMUNITY POWERED,BEAR,DE,https://www.cpwrfcu.org
1759,15209,CALL,Richmond,VA,http://www.callfcu.org
1760,15211,DISTRICT 58,GILBERT,LA,
1761,15222,COAST360,Maite,GU,http://www.coast360fcu.com
1762,15230,MOFFAT COUNTY SCHOOLS,CRAIG,CO,
1763,15234,CHESWICK ATOMIC DIVISION,Cheswick,PA,http://cadfcu.com
1764,15240,RESURRECTION LUTHERAN,Chicago,IL,
1765,15248,LAMPCO,ANDERSON,IN,http://www.lampco.com
1766,15263,KENNAMETAL ORWELL EMPLOYEES,Orwell,OH,
1767,15265,WARE COUNTY SCHOOL EMPLOYEES,WAYCROSS,GA,http://www.warecountyschoolemployee
1768,15296,MANCHESTER,Manchester,MA,
1769,15297,HALE COUNTY TEACHERS,Plainview,TX,
1770,15304,GRACO,Alma,MI,http://www.gracofcu.org
1771,15307,HOPEWELL,Heath,OH,http://www.hopewellfcu.org
1772,15317,SAG-AFTRA,Burbank,CA,http://www.sagaftrafcu.org
1773,15324,WESTSIDE COMMUNITY,CHURCHVILLE,NY,http://www.wscfcu.com
1774,15327,SOUTHWEST FINANCIAL,Farmers Branch,TX,http://swfinancial.org
1775,15328,K V,Augusta,ME,http://www.kvfcu.org
1776,15358,ACTORS,NEW YORK,NY,https://www.actorsfcu.com
1777,15370,SAKER SHOP RITE,NEPTUNE,NJ,
1778,15375,WOLF POINT,Wolf Point,MT,http://www.wpfcu.com
1779,15377,MERIDIAN MISSISSIPPI ANG,MERIDIAN,MS,http://www.meridianangfcu.org
1780,15386,WESTAR,CAMILLUS,NY,http://www.westarfcu.com
1781,15393,STONEHAM MUNICIPAL EMPLOYEES,STONEHAM,MA,http://www.smefcu.org
1782,15394,BALTIMORE COUNTY EMPLOYEES,Towson,MD,https://www.bcefcu.com
1783,15426,AMERICAN SPIRIT,NEWARK,DE,HTTP://WWW.AMERICANSPIRIT.ORG
1784,15433,MEMPHIS MUNICIPAL EMPLOYEES,Memphis,TN,http://www.mmefcu.org
1785,15438,TOPMARK,Lima,OH,http://www.topmarkfcu.com
1786,15451,SOLON/CHAGRIN FALLS,SOLON,OH,http://www.soloncu.com
1787,15454,SHILOH ENGLEWOOD,Chicago,IL,https://www.shilohenglewoodfcu.com
1788,15459,PENN SOUTH COOPERATIVE,New York,NY,https://www.pennsouthcreditunion.or
1789,15467,KELLY COMMUNITY,Tyler,TX,http://www.kellycommunity.org
1790,15483,JERSEY SHORE,Northfield,NJ,http://www.jerseyshorefcu.org
1791,15513,FORT DIX,Ft Dix,NJ,HTTP://WWW.FTDIXFCU.COM
1792,15516,MOUNTAIN VALLEY,Peru,NY,http://www.mountainvalleyfcu.com
1793,15522,LOCAL 265 IBEW,Lincoln,NE,https://www.itsme247.com/886/authen
1794,15523,TONGASS,KETCHIKAN,AK,http://www.tongassfcu.com
1795,15532,PAGODA,READING,PA,http://www.pagodafcu.org
1796,15536,VA BEACH POSTAL,Virginia Beach,VA,http://VBPFCU.ORG
1797,15539,TOWN OF HEMPSTEAD EMPLOYEES,NORTH BALDWIN,NY,http://www.tohefcu.org
1798,15563,BAYCEL,BAY CITY,TX,http://www.baycel.org
1799,15565,BELTON,BELTON,TX,http://beltonfcu.com
1800,15588,G G W,New Orleans,LA,
1801,15589,CADDO PARISH TEACHERS,SHREVEPORT,LA,http://www.CPTFCU.ORG
1802,15591,SCRANTON DOWNTOWN,Scranton,PA,http://www.scrantondtfcu.com
1803,15602,CENLA,Alexandria,LA,http://www.cenlafcu.org
1804,15614,ALBION SCHOOL EMPLOYEES,ALBION,NY,
1805,15616,ARNOLD BAKERS EMPLOYEES,GREENWICH,CT,
1806,15618,AFGM ENTERPRISES,Cheektowaga,NY,https://www.afgmentfcu.com
1807,15619,ACADIA,FORT KENT,ME,http://www.acadiafcu.org
1808,15650,H E B,San Antonio,TX,https://www.hebfcu.org
1809,15652,U F C W LOCAL 1776,PLYMOUTH MEETIN,PA,http://www.1776creditunion.org
1810,15659,MARIN COUNTY,SAN RAFAEL,CA,http://www.marincu.org
1811,15669,MOOG EMPLOYEES,EAST AURORA,NY,http://www.moogfcu.com
1812,15672,SEA COMM,MASSENA,NY,http://www.seacomm.org
1813,15673,ISRAEL METHCOMM,Chicago,IL,https://imfcu.com/
1814,15732,UNIFY FINANCIAL,Allen,TX,http://www.unifyfcu.com
1815,15741,TRONA VALLEY COMMUNITY,GREEN RIVER,WY,http://www.tronavalley.com
1816,15752,NUCOR EMPLOYEES,FORT PAYNE,AL,
1817,15757,MT ZION INDIANAPOLIS,INDIANAPOLIS,IN,http://www.mtzionfcu.org
1818,15766,MID-HUDSON VALLEY,Kingston,NY,https://mhvfcu.com
1819,15779,LATVIAN HERITAGE,GRAND RAPIDS,MI,HTTP://WWW.LATVIANHERITAGE.ORG
1820,15784,NOVO,Norco,CA,http://www.novocu.org
1821,15788,COMMON CENTS,BEAUMONT,TX,http://www.commoncentscu.com
1822,15790,DELAWARE ALLIANCE,NEW CASTLE,DE,https://www.all4youfcu.org
1823,15797,IRON WORKERS,Pittsburgh,PA,http://iwfcu.com
1824,15815,SOUTHLAND,Lufkin,TX,http://www.southlandfcu.com
1825,15817,PILGRIM CUCC,Houston,TX,
1826,15847,U-HAUL,Phoenix,AZ,http://www.uhaulfedcu.com
1827,15848,CBI,PLAINFIELD,IL,https://www.cbifcu.org
1828,15874,MEMBERS TRUST,Mason,OH,http://www.memberstrust.org
1829,15882,DESCO,PORTSMOUTH,OH,http://www.descofcu.org
1830,15928,TROY,TROY,NY,
1831,15935,CHA-TEL,Charleston,WV,http://www.chatelfcu.com
1832,15938,SIXTH AVENUE BAPTIST,BIRMINGHAM,AL,http://www.sixthavebaptistfcu.org
1833,16009,ATLANTIC CITY,LANDER,WY,http://www.atlanticcity.coop
1834,16011,ATTLEBORO M E,Attleboro,MA,http://www.AttleboroFCU.org
1835,16014,COFFEE COUNTY TEACHERS,Douglas,GA,
1836,16016,PAWTUCKET MUNICIPAL EMPLOYEES,PAWTUCKET,RI,
1837,16030,CHAFFEY,Upland,CA,http://chaffey.com
1838,16042,WESTERN NEW YORK,West Seneca,NY,HTTP://WWW.WNYFCU.COM
1839,16061,CITY OF DEER PARK,Deer Park,TX,http://WWW.DPEFCU.ORG
1840,16063,BVA,Belle Vernon,PA,http://www.bvafcu.com
1841,16065,HOWARD COUNTY SCHOOL EM,KOKOMO,IN,https://www.hcsefcu.org
1842,16067,THE ANDOVERS,Andover,MA,http://www.andoverfcu.com
1843,16085,FLINT,Reynolds,GA,
1844,16096,AFLAC,COLUMBUS,GA,http://aflacfcu.net
1845,16113,HERITAGE GROVE,Salem,OR,http://www.ourgrovecu.com
1846,16126,GARY MUNICIPAL EMPLOYEES,GARY,IN,
1847,16168,GEOVISTA,Hinesville,GA,http://www.geovistacu.com
1848,16174,UNIVERSITY OF TOLEDO,Toledo,OH,HTTP://WWW.UOFTFCU.COM
1849,16176,CANANDAIGUA,CANANDAIGUA,NY,https://www.canandaiguafcu.com
1850,16178,WATERFRONT,Seattle,WA,http://www.waterfrontfcu.org
1851,16190,RIM COUNTRY,Snowflake,AZ,http://www.rimcountryfcu.com
1852,16207,STATE CS EMPLOYEES,WATERTOWN,NY,HTTP://WWW.STATECS.ORG
1853,16209,LATROBE AREA HOSPITAL,LATROBE,PA,http://www.lahcreditunion.com
1854,16213,FINANCIAL BUILDERS,KOKOMO,IN,http://www.Financialbuilders.org
1855,16218,XCEL,Bloomfield,NJ,http://www.xcelfcu.org
1856,16236,GATES CHILI,Rochester,NY,http://www.gateschilifcu.org
1857,16248,NORTH MEMORIAL,ROBBINSDALE,MN,http://www.northmemorialfcu.com
1858,16256,WASHINGTON EDUCATIONAL ASSOC,FRANKLINTON,LA,
1859,16264,DEVILS SLIDE,Morgan,UT,http://devilsslidefcu.org
1860,16268,W S S C,Laurel,MD,http://www.wsscfcu.org
1861,16271,BAKER HUGHES,Houston,TX,http://bhfcu.org
1862,16278,SCHENECTADY COUNTY EMPLOYEES,Schenectady,NY,http://schcofcu.org
1863,16327,MISSISSIPPI HIGHWAY SAFTY PAT,Jackson,MS,http://www.mhspfcu.com
1864,16351,LUFKIN,LUFKIN,TX,http://www.lufkinfcu.com
1865,16360,SUMA,Yonkers,NY,http://www.sumafcu.org
1866,16364,PROVIDENT,DOVER,DE,http://www.providentfcu.com
1867,16367,COMANCHE COUNTY,Lawton,OK,https://www.comanchecountyfcu.com
1868,16373,WINDTHORST,WINDTHORST,TX,http://www.windthorstfcu.org
1869,16383,NEW ENGLAND LEE,Boston,MA,
1870,16400,AGRICULTURE,WASHINGTON,DC,http://www.agriculturefcu.org
1871,16401,POLICE,UPPER MARLBORO,MD,http://www.policefcu.com
1872,16402,U S POSTAL SERVICE,CLINTON,MD,http://www.uspsfcu.org
1873,16408,NYMEO,FREDERICK,MD,http://www.nymeo.org
1874,16410,DEPARTMENT OF COMMERCE,Washington,DC,http://www.docfcu.org
1875,16411,DC,Washington,DC,http://www.dccreditunion.coop
1876,16416,ADVANTAGE FINANCIAL,WASHINGTON,DC,https://www.advfcu.org
1877,16429,LOCAL 20 IBEW,GRAND PRAIRIE,TX,http://www.local20ibewfcu.com
1878,16435,FIRST NESHOBA,Philadelphia,MS,http://fnfcu.org
1879,16437,JOLIET MUNICIPAL EMPLOYEES,joliet,IL,http://www.jolietmunicipal.com
1880,16444,RUSHMORE ELECTRIC,Rapid City,SD,http://www.refcu.coop
1881,16449,NORTHEAST MISSISSIPPI,Amory,MS,
1882,16453,SCHOOL DISTRICT 218 EMPLOYEES,OAK LAWN,IL,
1883,16476,NUVISTA,Montrose,CO,http://www.nuvista.org
1884,16479,FOUR SEASONS,OPELIKA,AL,http://www.fourseasonsfcu.com
1885,16500,ACIPCO,BIRMINGHAM,AL,http://www.acipcofcu.org
1886,16520,TVA MID-SOUTH,Memphis,TN,
1887,16525,MOUNT CARMEL BAPTIST,Philadelphia,PA,
1888,16547,SAN FRANCISCO LEE,SAN FRANCISCO,CA,
1889,16556,SOLUTIONS FIRST,ENTERPRISE,AL,http://www.solutionsfirstcu.com
1890,16570,LOS ANGELES LEE,Los Angeles,CA,https://laleefcu@aol.com
1891,16571,L.A. HEALTHCARE,Los Angeles,CA,http://www.LAHFCU.ORG
1892,16574,PATRIOT,CHAMBERSBURG,PA,http://www.patriotfcu.org
1893,16577,UNITED POLES,PERTH AMBOY,NJ,http://WWW.UNITEDPOLESFCU.COM
1894,16584,FAIRLEIGH DICKINSON UNIVERSITY,MADISON,NJ,http://www.fdufcu.org
1895,16605,HOPEWELL CHEMICAL,Hopewell,VA,http://www.hopechemfcu.org
1896,16614,NATCO EMPLOYEES,WEST WARWICK,RI,
1897,16619,FINANCIAL PARTNERS,Woodburn,IN,http://www.financialpartnersfcu.org
1898,16626,HERITAGE,Newburgh,IN,http://www.heritagefederal.org
1899,16636,PENN HILLS MUNICIPAL,Pittsburgh,PA,
